#{"t_start": 1747140063.5883043, "env_id": "None"}
r,l,t
232.821548,10,46517.938417
100.320065,10,46520.720592
341.103848,10,46523.931824
102.264282,10,46527.884878
-9.040359,10,46529.356844
345.375587,10,46533.269336
278.236832,10,46536.119805
334.421932,10,46538.622545
267.543297,10,46541.744587
250.233574,10,46544.646264
195.745255,10,46547.192259
156.49324,10,46549.910836
291.839302,10,46552.487783
172.705048,10,46554.880885
182.932739,10,46557.838756
190.922287,10,46560.779916
345.827515,10,46564.056721
317.750061,10,46567.050186
131.773079,10,46571.313086
248.323303,10,46574.566574
32.981743,10,46577.475885
28.121826,10,46580.845427
406.045067,10,46584.895251
-181.600967,10,46586.988897
-34.511871,10,46590.369645
-104.323448,10,46593.682935
-130.774696,10,46596.641982
82.655869,10,46601.219017
194.537163,10,46604.593284
395.466003,10,46607.258674
455.091583,10,46610.176287
313.609329,10,46613.77064
474.604729,10,46617.729754
653.887672,10,46620.590083
568.462662,10,46623.210869
96.50531,10,46626.544179
211.895927,10,46629.636835
394.439255,10,46632.124668
325.410675,10,46634.880721
357.906006,10,46639.87489
270.748341,10,46642.664902
191.491966,10,46645.824848
571.263077,10,46648.673595
748.251434,10,46652.030443
307.766083,10,46654.206218
-156.017593,10,46657.731093
192.809395,10,46659.977276
160.153,10,46663.410767
328.932655,10,46666.923371
295.2537,10,46670.261217
228.247368,10,46673.536971
72.285042,10,46676.196944
251.083557,10,46678.775267
151.157009,10,46682.904826
341.39394,10,46686.145442
135.651112,10,46689.502216
334.091595,10,46692.233306
174.517975,10,46696.137021
163.812572,10,46699.716407
384.267681,10,46702.66877
267.272381,10,46705.570665
502.976608,10,46708.38928
71.231575,10,46710.98131
354.106388,10,46713.781431
429.640289,10,46716.647424
29.986237,10,46719.721344
136.502125,10,46722.32608
146.672073,10,46724.747488
131.872704,10,46727.65778
35.190674,10,46729.976222
-38.751663,10,46732.406766
46.77673,10,46733.61456
-5.712349,10,46737.823266
116.278618,10,46741.333963
130.305305,10,46745.285836
117.141975,10,46747.881447
246.877464,10,46752.540091
490.447018,10,46756.46873
593.955154,10,46758.160223
401.26062,10,46760.670056
251.023033,10,46764.351933
707.88765,10,46767.783434
361.378632,10,46769.845507
270.751999,10,46773.713717
413.955025,10,46776.681977
390.853493,10,46779.358835
188.381615,10,46781.596088
534.472076,10,46784.454776
303.202652,10,46787.512762
304.466743,10,46790.139248
361.993668,10,46792.987286
457.018059,10,46796.460016
502.650574,10,46801.046459
328.257645,10,46804.474303
490.544968,10,46809.180701
620.492386,10,46812.225062
453.860321,10,46815.240107
321.31868,10,46818.360775
456.404697,10,46822.668232
380.792107,10,46825.53417
284.606331,10,46828.847392
466.581055,10,46831.347538
313.154388,10,46834.530225
667.56395,10,46837.976267
482.989948,10,46842.143538
724.736923,10,46845.287257
362.361244,10,46849.795227
562.652946,10,46852.922431
540.483223,10,46856.300892
227.821098,10,46859.236018
391.808384,10,46863.254592
312.078285,10,46864.294667
638.74263,10,46868.336951
585.318588,10,46871.713875
603.067749,10,46874.519031
647.833939,10,46877.392355
463.182114,10,46880.624083
801.198742,10,46883.227686
485.540001,10,46886.070142
502.486931,10,46890.516809
573.457653,10,46894.119382
419.966908,10,46897.849273
534.052368,10,46901.888364
94.080032,10,46904.491352
142.018501,10,46907.402861
181.355568,10,46911.793015
278.335945,10,46914.466817
57.329582,10,46917.688953
204.585938,10,46922.472764
250.489487,10,46926.70946
307.011497,10,46932.040875
628.031883,10,46936.845259
338.429443,10,46939.374955
678.511009,10,46943.40233
732.909584,10,46946.317312
584.976074,10,46949.242332
665.775543,10,46953.574476
875.633102,10,46957.794169
533.093163,10,46962.744136
618.977951,10,46966.286197
121.903069,10,46971.25042
496.364021,10,46974.392764
524.75264,10,46978.652234
470.874573,10,46982.464657
768.487114,10,46985.442515
742.56234,10,46989.031155
1201.180099,10,46993.534461
1172.16832,10,46996.411281
990.337669,10,47000.620251
919.505371,10,47004.799744
277.645943,10,47008.239906
120.831688,10,47011.959888
288.750916,10,47016.46998
721.510513,10,47020.735482
1490.523521,10,47024.064181
337.701805,10,47028.045155
101.069031,10,47033.046889
660.355881,10,47038.408891
911.898857,10,47041.42039
615.454384,10,47043.951319
1587.575272,10,47046.968086
681.072174,10,47051.087425
816.176651,10,47054.772877
1118.117813,10,47058.053128
1011.954239,10,47062.145935
635.270096,10,47066.395207
704.031006,10,47071.414639
1004.608246,10,47075.999419
1007.885567,10,47080.232307
1039.769043,10,47083.45016
672.44075,10,47088.422118
777.105225,10,47091.639418
712.244362,10,47094.84321
754.3563,10,47099.605282
869.424194,10,47102.846885
969.784912,10,47106.944238
1017.3797,10,47111.179332
938.518219,10,47116.154243
693.937416,10,47121.242513
1122.428528,10,47124.679459
1103.774323,10,47128.558936
782.904907,10,47132.929241
612.075241,10,47136.108929
775.657646,10,47141.391995
1262.833229,10,47145.521563
742.43148,10,47149.126323
922.157417,10,47154.378937
829.97049,10,47158.990834
957.902557,10,47163.376793
974.611755,10,47167.722338
778.125076,10,47171.809445
726.313751,10,47176.225302
570.076729,10,47180.678724
1147.843315,10,47185.853689
1583.786575,10,47189.626934
1369.810043,10,47193.959914
1021.587654,10,47199.274882
987.699936,10,47202.984785
846.558929,10,47208.088009
845.323898,10,47212.735623
792.926056,10,47216.328476
1176.315712,10,47220.769286
1487.123474,10,47224.98458
868.679543,10,47229.181429
1018.822556,10,47233.073941
1083.736267,10,47238.08907
1034.845078,10,47241.660364
1035.571274,10,47244.611567
1430.287476,10,47247.882239
1111.337845,10,47251.404115
1032.938065,10,47255.761907
1508.7565,10,47259.026192
925.012062,10,47263.284207
997.40831,10,47266.308565
1377.492035,10,47271.651137
1254.005676,10,47275.833805
1267.927658,10,47279.993279
1289.494553,10,47285.163986
1068.501228,10,47289.467708
557.799217,10,47293.906756
627.491562,10,47299.666315
540.966843,10,47305.061945
1056.899689,10,47310.348598
1006.591255,10,47315.077608
505.164841,10,47318.644591
1309.311752,10,47321.950053
639.577446,10,47327.033494
529.759811,10,47330.056282
607.198677,10,47334.680788
553.560539,10,47339.873863
859.945,10,47343.036322
549.12648,10,47347.628612
188.865768,10,47351.960901
330.858978,10,47355.34871
446.929901,10,47359.892872
440.087181,10,47364.10951
445.176849,10,47367.230695
702.587578,10,47372.466994
472.47068,10,47375.124406
-6.462036,10,47377.597521
183.393127,10,47381.687256
297.002029,10,47385.796827
227.265976,10,47389.857609
323.349068,10,47394.355835
879.828888,10,47396.921454
571.811005,10,47400.426453
859.8647,10,47405.702576
1088.914734,10,47408.848254
636.558968,10,47413.968876
812.249336,10,47417.407222
601.089386,10,47422.335411
596.592133,10,47425.150979
667.907326,10,47429.754449
676.467514,10,47433.470277
828.430702,10,47437.923146
755.884598,10,47441.827191
849.676666,10,47445.317686
594.909256,10,47450.077065
683.264191,10,47455.064667
651.101074,10,47459.085664
909.089661,10,47464.840555
708.968849,10,47467.989427
608.877884,10,47471.933084
747.38868,10,47476.248547
772.393158,10,47479.791736
745.186546,10,47484.337532
697.648178,10,47487.377979
794.648994,10,47492.142094
916.627274,10,47495.434883
953.769409,10,47500.454237
980.029724,10,47503.392862
858.971725,10,47506.292137
904.320648,10,47510.215837
757.82663,10,47514.352418
253.086563,10,47517.841311
1118.662689,10,47522.400318
1171.616074,10,47526.34967
615.72876,10,47530.583873
908.693993,10,47533.688533
429.066826,10,47537.066717
509.918266,10,47540.795931
474.024704,10,47545.04111
381.567772,10,47548.705692
419.476013,10,47553.284789
521.251633,10,47557.221611
731.829628,10,47561.32915
304.560341,10,47564.737281
80.391556,10,47569.146817
69.11087,10,47572.519006
953.435219,10,47576.83014
278.040619,10,47580.294993
572.075569,10,47584.769284
679.88623,10,47588.771019
500.617027,10,47593.125938
483.627365,10,47597.235619
630.946877,10,47601.165623
678.356491,10,47605.349451
749.032227,10,47608.919695
841.740601,10,47611.908717
696.066948,10,47615.924043
567.55262,10,47619.90694
852.122406,10,47622.957975
1142.879356,10,47627.278176
1350.760345,10,47630.230556
1159.369675,10,47633.364792
1189.724854,10,47636.080566
1183.719307,10,47640.2093
1200.606552,10,47644.404794
423.173653,10,47648.976344
45.696098,10,47652.356155
-53.597519,10,47653.714201
291.56942,10,47656.934892
319.334213,10,47660.652284
673.845558,10,47664.220626
683.447929,10,47667.688102
529.128059,10,47671.158139
327.009186,10,47674.178774
646.951965,10,47676.918177
534.379341,10,47679.382243
592.213654,10,47682.706223
640.640244,10,47686.527105
447.512177,10,47689.766697
559.752655,10,47693.067528
727.037544,10,47695.865782
638.947502,10,47699.722397
529.196701,10,47704.042744
496.849728,10,47708.341063
603.360634,10,47712.036471
540.776741,10,47715.654382
566.157856,10,47720.505866
560.194942,10,47723.819301
323.607929,10,47728.407883
777.411133,10,47731.511259
310.59642,10,47735.916333
414.271713,10,47739.611772
686.043892,10,47742.505724
416.012039,10,47746.602406
470.519936,10,47750.482135
692.73085,10,47753.74179
445.568871,10,47756.982098
111.292778,10,47760.094827
542.973618,10,47764.182424
486.008095,10,47767.774137
425.485809,10,47772.326337
433.539948,10,47775.213771
266.413406,10,47778.786874
552.161766,10,47783.089706
541.382545,10,47785.419072
521.640968,10,47789.083234
610.356659,10,47792.097234
628.154755,10,47794.589791
467.835907,10,47797.74492
688.473106,10,47802.214195
635.373062,10,47805.489572
494.359337,10,47810.161675
608.073624,10,47812.9757
454.963737,10,47816.609219
526.6577,10,47819.711374
628.10199,10,47822.708018
392.836006,10,47827.039629
579.650703,10,47830.218217
739.293015,10,47832.721544
578.674988,10,47836.664591
667.869644,10,47840.945292
714.008377,10,47844.791845
658.146675,10,47847.842219
459.058487,10,47851.97088
494.382301,10,47855.194277
762.743423,10,47857.836741
628.596191,10,47861.668633
1112.876419,10,47863.281651
781.471588,10,47866.390077
804.414307,10,47869.29066
920.366379,10,47871.801197
660.705368,10,47874.485391
943.758301,10,47878.016241
955.867371,10,47880.538735
411.270706,10,47882.930251
782.529877,10,47886.708775
1054.149971,10,47889.308194
618.301102,10,47893.04038
923.478592,10,47896.188246
712.305542,10,47899.68822
880.910568,10,47903.760798
855.551033,10,47907.052176
465.459686,10,47910.61271
1022.37825,10,47912.450724
1069.363251,10,47913.059381
800.257263,10,47913.192615
620.853271,10,47913.316737
620.853271,10,47913.437258
620.853271,10,47913.560149
871.799065,10,47916.907966
576.484177,10,47920.413021
90.260773,10,47922.995959
-105.490326,10,47925.899729
186.415588,10,47928.946589
227.569687,10,47931.644681
170.839722,10,47934.708294
282.277687,10,47937.411766
339.411835,10,47940.143563
363.227394,10,47944.226733
289.699974,10,47946.522402
358.15332,10,47949.832752
420.446369,10,47952.786134
179.380203,10,47954.418058
341.141724,10,47958.020059
372.907761,10,47960.06575
376.130318,10,47962.966227
407.618408,10,47967.074804
469.192295,10,47970.366842
328.268917,10,47973.245425
668.88327,10,47975.81858
318.119308,10,47980.056942
490.270302,10,47982.725175
377.279404,10,47986.049619
290.208,10,47989.115552
500.619293,10,47992.085036
369.407852,10,47996.384926
549.198341,10,47999.48827
347.08242,10,48002.825404
561.787811,10,48007.293938
443.135963,10,48010.936087
349.628349,10,48015.012658
401.783043,10,48018.777406
434.368408,10,48022.528312
602.15274,10,48026.76898
150.504745,10,48029.980983
463.748001,10,48035.065202
511.1446,10,48037.481591
698.471024,10,48041.162766
530.324295,10,48044.274681
914.66275,10,48047.019006
607.071632,10,48051.511065
785.053711,10,48054.272708
361.058681,10,48057.756676
573.259621,10,48062.082482
759.044708,10,48065.723696
735.496758,10,48068.381799
621.592003,10,48072.673933
383.204079,10,48075.297878
174.972038,10,48078.242898
155.732903,10,48081.60965
161.270569,10,48084.178579
156.636658,10,48088.095275
513.13327,10,48091.480247
716.358887,10,48095.816583
783.346184,10,48100.681667
613.145985,10,48105.053756
870.595734,10,48108.327767
634.520332,10,48111.566123
778.431625,10,48114.670116
583.914406,10,48119.872085
348.698418,10,48123.814757
663.744453,10,48126.997143
244.374664,10,48131.360454
435.090179,10,48134.781943
545.121956,10,48137.764297
431.135132,10,48140.52277
330.051338,10,48144.663438
386.099953,10,48148.420696
421.323647,10,48151.40981
449.814396,10,48154.904842
273.005363,10,48159.576936
417.383976,10,48162.983517
663.255951,10,48166.252488
557.536949,10,48170.484097
627.488029,10,48174.830211
604.420883,10,48178.630696
640.941971,10,48181.573623
608.936043,10,48184.989362
702.738678,10,48187.607826
665.743828,10,48191.725723
505.306435,10,48195.121894
630.297745,10,48197.794435
573.383026,10,48200.771832
685.053032,10,48203.942852
241.446991,10,48206.544463
568.367676,10,48209.341125
542.10231,10,48212.903898
444.725777,10,48215.545182
575.807961,10,48219.254883
483.003708,10,48222.170549
343.913681,10,48224.969476
374.67598,10,48228.953888
572.662891,10,48232.462522
327.378357,10,48235.76299
303.875511,10,48238.884712
741.710724,10,48240.892658
320.070808,10,48244.108464
401.121952,10,48247.537505
570.407021,10,48251.600621
553.186035,10,48255.457118
426.133854,10,48258.159163
520.474354,10,48261.125069
595.926624,10,48263.95489
391.996685,10,48268.099746
534.703964,10,48271.381972
368.941963,10,48274.614638
339.390026,10,48277.562564
508.386955,10,48280.411684
-17.251099,10,48283.456604
581.038525,10,48287.297879
365.085075,10,48290.586561
439.644424,10,48293.665624
492.363636,10,48297.278273
592.64064,10,48301.595036
455.916534,10,48304.510369
584.00692,10,48307.154462
621.509956,10,48310.196339
439.13736,10,48312.657814
141.090355,10,48315.175488
372.022118,10,48317.839481
644.411892,10,48320.577513
350.816971,10,48324.949287
522.636612,10,48327.77504
233.020958,10,48329.8363
446.236992,10,48332.335977
540.246037,10,48336.267223
630.540863,10,48339.071365
429.06192,10,48339.968791
700.468491,10,48342.56498
437.462364,10,48345.537816
606.100956,10,48349.609362
250.897697,10,48351.749536
513.526375,10,48353.771909
542.370331,10,48357.657098
877.856857,10,48361.284871
184.588326,10,48364.456908
193.898163,10,48367.169794
117.19199,10,48370.93924
212.897995,10,48375.544122
213.273529,10,48377.011053
-9.116058,10,48379.843208
68.446541,10,48383.425341
606.600708,10,48388.432709
695.555397,10,48393.409096
398.829178,10,48397.723015
171.77401,10,48402.071934
257.039948,10,48406.792749
708.827362,10,48412.261214
287.838226,10,48417.070944
274.310356,10,48421.132317
524.552963,10,48426.07838
680.336388,10,48429.622521
399.768173,10,48434.048707
541.428352,10,48437.486214
1011.245384,10,48440.779912
495.013672,10,48444.027099
372.7173,10,48448.795547
235.111267,10,48452.690969
564.002426,10,48456.017109
330.103081,10,48460.103649
403.358322,10,48463.106506
356.667267,10,48468.15012
212.055351,10,48471.776912
519.776512,10,48477.02406
477.526527,10,48481.837195
330.816711,10,48486.505259
795.907303,10,48490.39018
-28.098244,10,48495.368036
121.695358,10,48500.214881
671.490616,10,48505.805101
800.112549,10,48509.619155
342.020554,10,48514.104235
216.145844,10,48517.742519
512.239418,10,48522.204921
952.721336,10,48526.591865
375.151443,10,48530.51299
268.626274,10,48534.843866
483.829041,10,48539.649069
414.618027,10,48543.741579
639.069962,10,48549.117789
919.970596,10,48552.694931
750.75856,10,48557.833857
732.657616,10,48562.792562
344.104988,10,48566.68867
968.16468,10,48571.993902
291.299713,10,48577.208878
578.325729,10,48582.768564
638.295326,10,48587.36636
1285.717285,10,48591.857196
1398.252686,10,48594.64441
1375.175293,10,48599.547828
1146.420364,10,48603.720276
1333.728134,10,48608.607368
1299.828552,10,48612.40527
635.364868,10,48617.195931
456.550278,10,48620.821704
753.58873,10,48624.434438
916.144531,10,48628.764981
794.47229,10,48634.020217
1006.014717,10,48638.15706
1045.218895,10,48641.735805
1000.623886,10,48646.789744
1024.486847,10,48649.807577
1151.340073,10,48654.017093
1243.761292,10,48659.043972
1373.733673,10,48663.034161
616.657959,10,48665.79428
422.465805,10,48670.740692
1109.210442,10,48674.934583
1544.696297,10,48679.362159
1092.505051,10,48682.154891
1109.310799,10,48687.270412
1010.942642,10,48691.11985
940.337845,10,48693.958862
988.903183,10,48699.907343
1015.968826,10,48705.394449
826.670097,10,48711.494226
1321.999847,10,48716.507976
1035.800629,10,48722.355446
1012.274971,10,48727.442661
1093.563461,10,48733.598185
1048.552658,10,48738.673644
992.943802,10,48744.682069
903.903511,10,48749.425591
1119.738663,10,48754.93731
991.840675,10,48760.392927
788.152153,10,48765.658104
709.377869,10,48770.900877
785.095428,10,48776.970952
966.166199,10,48779.905406
542.16732,10,48784.068725
389.578339,10,48788.605124
169.476089,10,48793.268417
300.541306,10,48798.996073
164.145706,10,48802.141414
726.34314,10,48805.943626
593.497475,10,48810.423152
469.260269,10,48814.304758
315.14296,10,48818.845079
410.041061,10,48823.754261
386.872383,10,48827.822953
442.722252,10,48832.785923
301.971161,10,48835.947105
479.840218,10,48840.701365
302.224167,10,48845.277937
439.334167,10,48848.229065
572.314926,10,48853.041919
253.506165,10,48857.907725
1044.228439,10,48863.25899
1102.271568,10,48867.914067
1147.480377,10,48871.335447
560.784683,10,48876.431047
628.959312,10,48881.126589
962.149391,10,48885.161725
762.546181,10,48888.390349
836.206406,10,48893.763807
1072.495728,10,48897.425555
948.534943,10,48902.021312
1023.123917,10,48905.932276
731.658173,10,48910.353223
905.81102,10,48913.224521
1465.941788,10,48918.643102
316.052917,10,48923.415302
626.816895,10,48926.647976
639.427597,10,48929.990113
775.903702,10,48934.197142
507.741127,10,48938.321287
221.097382,10,48943.106817
308.010132,10,48946.267006
449.547867,10,48949.442649
689.974258,10,48954.451081
892.775307,10,48959.226992
265.620384,10,48961.273422
1040.778709,10,48965.947915
802.627144,10,48969.475964
819.983978,10,48974.515474
806.093857,10,48979.316585
330.870605,10,48982.891488
513.513596,10,48987.902135
757.447357,10,48992.93326
534.20295,10,48996.824701
845.071442,10,49001.582713
702.01506,10,49004.803912
1090.037399,10,49007.787637
525.737984,10,49013.022305
592.106918,10,49016.282878
672.114471,10,49021.497719
710.426369,10,49026.425083
516.619995,10,49030.187949
360.592087,10,49034.392986
675.829697,10,49038.090677
433.695297,10,49042.194554
404.460625,10,49045.726757
637.193069,10,49050.206449
338.681038,10,49054.937626
298.899185,10,49057.354456
498.629692,10,49060.615403
570.021278,10,49064.368262
594.941521,10,49068.513149
769.301003,10,49071.492825
725.974884,10,49074.454756
623.407799,10,49079.380216
813.004509,10,49082.525784
553.289871,10,49085.383509
652.113083,10,49088.951307
726.271431,10,49091.730992
636.075607,10,49096.178845
499.496742,10,49099.619831
621.296036,10,49104.049788
768.563812,10,49107.24654
577.210526,10,49110.605183
705.553894,10,49114.242219
752.983788,10,49118.126785
662.325317,10,49120.918847
608.647316,10,49124.033946
712.76609,10,49128.740175
647.962257,10,49132.199467
754.639969,10,49135.328686
617.830627,10,49140.107164
518.742584,10,49143.455732
626.312752,10,49145.958721
665.858612,10,49149.310474
379.665405,10,49153.166134
388.051003,10,49156.228867
750.231323,10,49160.080581
132.319939,10,49163.522235
785.431061,10,49167.507042
865.601181,10,49170.426651
752.49691,10,49173.480325
1013.465057,10,49176.621776
1075.169037,10,49179.91873
855.737221,10,49182.265882
953.059731,10,49185.07179
835.359161,10,49189.778437
400.414467,10,49193.127119
663.047188,10,49196.447449
370.878067,10,49200.567337
589.340836,10,49203.422741
488.204102,10,49206.611936
224.149384,10,49210.109489
474.635742,10,49212.526744
493.079849,10,49217.352323
545.07618,10,49220.55398
579.295074,10,49223.222131
727.912918,10,49226.135338
652.392845,10,49228.867758
314.598907,10,49231.279307
238.134598,10,49234.345717
404.116837,10,49237.100443
313.626755,10,49240.004616
336.951431,10,49243.515632
255.177055,10,49247.410406
412.824677,10,49250.566428
242.718719,10,49253.819858
386.737869,10,49258.020362
278.690956,10,49261.730315
201.150406,10,49265.485497
345.794716,10,49269.917904
216.038269,10,49272.8133
302.239059,10,49275.709054
369.891968,10,49279.59841
272.574844,10,49282.319708
319.245987,10,49285.625338
309.164692,10,49288.577131
268.274273,10,49290.944548
245.53569,10,49294.208866
286.684685,10,49297.469198
150.427315,10,49301.750376
232.214073,10,49305.2114
262.30825,10,49308.897667
229.428345,10,49313.109179
281.944389,10,49318.127939
269.357689,10,49321.653382
289.928394,10,49325.486628
236.736378,10,49329.520266
227.741005,10,49332.842328
176.674698,10,49336.972719
337.483788,10,49340.84877
256.24733,10,49344.253519
473.053047,10,49348.27683
591.993256,10,49349.501397
217.524727,10,49352.676613
491.584686,10,49355.51246
765.727036,10,49358.68907
447.188583,10,49362.401407
705.061096,10,49365.545465
545.417816,10,49368.121164
573.067375,10,49371.196035
317.88163,10,49375.697452
546.364738,10,49378.983855
633.984024,10,49381.931448
355.686111,10,49384.363369
662.1427,10,49387.576696
247.225143,10,49390.423745
585.802711,10,49394.757741
874.497589,10,49397.384976
586.91066,10,49400.514981
352.093399,10,49403.442266
278.242668,10,49405.595457
166.302231,10,49408.103043
402.211006,10,49411.815108
403.070892,10,49414.654248
600.562286,10,49418.28202
292.354301,10,49420.311671
373.101139,10,49423.08683
370.507645,10,49426.097193
194.883324,10,49429.512713
430.268524,10,49433.014669
318.044903,10,49436.434307
418.052273,10,49439.602471
357.064941,10,49443.658784
314.104263,10,49447.497708
325.605228,10,49450.650822
18.855095,10,49453.435259
555.382408,10,49458.078264
177.914246,10,49461.302556
501.173004,10,49464.174272
399.884972,10,49467.272696
512.744003,10,49469.542795
458.527428,10,49472.913552
547.521492,10,49475.839389
745.062363,10,49479.818533
609.428017,10,49482.640159
784.762604,10,49485.514468
639.637222,10,49488.095949
817.129444,10,49490.779742
526.068031,10,49493.292424
818.239655,10,49496.392607
771.036392,10,49499.106376
729.974014,10,49501.229765
732.045006,10,49505.008049
325.954712,10,49509.085639
560.713352,10,49512.1928
481.63467,10,49514.006148
466.470715,10,49517.845395
403.273354,10,49521.276984
404.696392,10,49523.96171
404.435406,10,49526.825228
401.024693,10,49529.412541
381.063229,10,49532.624651
383.082817,10,49536.012548
563.257652,10,49539.756585
387.850677,10,49542.178043
470.816635,10,49545.685038
497.132133,10,49548.399271
538.068413,10,49550.880775
437.92107,10,49553.888225
529.254704,10,49556.305589
537.213985,10,49559.32108
726.773819,10,49562.123217
236.711517,10,49564.74037
495.007133,10,49567.548457
639.851337,10,49569.804646
751.3456,10,49572.109825
261.423325,10,49574.093038
377.991425,10,49575.871447
596.04509,10,49578.546166
386.913269,10,49582.568998
387.018394,10,49583.839598
446.694687,10,49587.845635
303.386768,10,49590.624087
211.982449,10,49594.193324
443.926395,10,49596.906129
435.675053,10,49599.79863
339.622612,10,49603.312154
363.177433,10,49607.996971
441.893219,10,49611.002376
175.181938,10,49613.770549
405.328709,10,49616.372409
192.946777,10,49618.811397
402.263077,10,49621.542811
274.413006,10,49624.33047
198.21328,10,49626.56899
306.032288,10,49628.635747
692.12178,10,49630.704708
115.071762,10,49634.156539
443.203369,10,49638.102818
763.160748,10,49639.566377
385.904613,10,49642.304892
255.716675,10,49644.499027
326.399006,10,49647.248469
323.613037,10,49649.657068
205.110031,10,49652.632987
449.03278,10,49655.539625
379.631954,10,49660.126525
273.013073,10,49662.996808
499.843269,10,49665.816883
565.446011,10,49666.878298
101.507015,10,49669.493455
445.612228,10,49672.044229
414.89801,10,49675.352833
42.956017,10,49678.61968
340.207775,10,49682.042152
284.116039,10,49686.020129
308.427315,10,49690.27016
326.795677,10,49692.936584
492.059029,10,49695.276852
232.430336,10,49698.056763
513.078995,10,49700.96782
691.54007,10,49701.821414
141.647141,10,49705.42155
427.455643,10,49708.563785
731.537567,10,49711.255075
398.848602,10,49713.337639
313.821869,10,49715.245981
533.899681,10,49717.740386
334.915413,10,49720.390581
440.145645,10,49723.702908
-308.093338,10,49726.001503
-15.203674,10,49728.788767
494.618042,10,49731.64661
438.531914,10,49735.977447
852.939209,10,49738.225785
473.676704,10,49740.651786
410.071068,10,49743.273803
525.254929,10,49746.474933
724.391479,10,49748.084935
393.926147,10,49750.687787
508.646149,10,49753.420807
679.097366,10,49756.060668
784.120369,10,49758.656598
465.130371,10,49761.182902
451.21096,10,49763.976439
378.401901,10,49766.471982
556.068459,10,49768.337721
447.930557,10,49770.2542
727.31501,10,49773.150151
309.93647,10,49775.356716
537.570633,10,49778.065285
448.597969,10,49780.859459
550.435104,10,49784.304962
489.632416,10,49786.528078
643.821671,10,49788.939943
494.60173,10,49792.550591
405.428326,10,49796.431369
297.738258,10,49799.128778
424.039322,10,49802.008688
303.782181,10,49805.047102
389.140999,10,49808.436407
279.029049,10,49813.267397
135.263641,10,49814.936556
500.87764,10,49819.340146
60.17366,10,49822.404476
865.124985,10,49825.717825
816.303444,10,49829.075971
915.066116,10,49833.410529
1137.659866,10,49838.570451
536.321281,10,49842.118145
151.662888,10,49847.011018
518.715126,10,49850.647369
1344.585541,10,49855.132355
1085.896729,10,49858.865726
773.83284,10,49862.9366
797.254211,10,49867.48748
1009.933441,10,49872.18837
1064.773064,10,49875.445442
1015.743103,10,49880.031619
961.39267,10,49883.855455
748.004013,10,49886.450283
612.918915,10,49891.048951
661.967979,10,49895.033085
747.206665,10,49899.445602
710.683014,10,49904.206269
821.133041,10,49909.503973
958.829521,10,49914.059702
818.253342,10,49919.224636
584.000389,10,49922.115363
441.168488,10,49925.556955
513.286224,10,49928.418311
538.303558,10,49931.152917
801.029755,10,49936.036071
1297.594345,10,49939.912615
1198.084312,10,49944.694748
944.556198,10,49948.0348
348.404778,10,49950.962226
758.769836,10,49955.782337
444.335472,10,49959.059784
309.399155,10,49961.650713
882.272514,10,49965.618962
558.085327,10,49969.77266
465.812042,10,49973.567332
164.538834,10,49976.943989
798.011719,10,49978.944871
300.349426,10,49983.234276
490.824806,10,49987.090227
155.384293,10,49991.014876
527.378075,10,49995.145882
389.27948,10,49997.976985
222.990417,10,50000.989453
314.050995,10,50005.412904
359.602036,10,50008.738026
1133.367874,10,50011.835016
991.066368,10,50016.757724
872.466324,10,50019.570545
931.538879,10,50023.970737
765.813873,10,50026.179407
995.761757,10,50029.431356
866.441429,10,50034.121655
845.333214,10,50037.874496
782.657898,10,50042.102137
690.6464,10,50044.934273
750.269745,10,50047.639532
905.264709,10,50051.838597
675.984566,10,50054.973004
1074.26059,10,50058.05602
896.262344,10,50061.639571
1081.018219,10,50064.1733
1035.725494,10,50067.021901
757.482903,10,50070.400331
728.338272,10,50073.704984
497.278641,10,50078.329597
845.333328,10,50081.736112
474.866211,10,50086.804694
466.806549,10,50089.601472
545.89489,10,50094.385279
272.310394,10,50097.655303
792.577042,10,50101.24227
722.604431,10,50105.126395
975.318237,10,50108.752046
522.100876,10,50113.484867
536.244308,10,50116.75334
734.451508,10,50121.850524
692.773338,10,50126.100952
1314.50499,10,50130.748601
1183.062408,10,50134.864829
796.339645,10,50139.873979
709.646118,10,50142.746636
795.142647,10,50146.946037
613.041077,10,50151.453875
616.538162,10,50156.688335
1143.194977,10,50162.006026
701.510292,10,50165.508625
926.13475,10,50169.902559
937.158386,10,50173.822976
1194.899673,10,50176.889883
711.776627,10,50181.014823
702.811234,10,50185.30196
407.851105,10,50187.934319
493.012421,10,50190.368142
554.947792,10,50193.592908
712.396721,10,50198.552172
833.753677,10,50201.997415
727.115395,10,50204.852006
912.795464,10,50209.401356
666.218597,10,50213.089985
848.462868,10,50216.260909
1136.529335,10,50221.046877
1100.644066,10,50225.146475
855.309189,10,50229.3288
755.436951,10,50232.35941
667.361176,10,50236.332397
822.221085,10,50239.276263
909.240074,10,50242.761878
726.123955,10,50246.719917
1000.931038,10,50249.441851
686.210144,10,50253.839427
837.546524,10,50257.787179
828.988708,10,50260.495195
813.788246,10,50264.94387
664.507973,10,50268.791909
877.989624,10,50273.288918
761.098686,10,50277.284878
800.188309,10,50281.700353
782.401993,10,50285.359917
757.104584,10,50290.279841
729.366653,10,50293.670228
655.85318,10,50297.893515
670.440331,10,50302.84922
631.620491,10,50307.186184
645.886139,10,50311.291967
282.69429,10,50315.886314
505.573303,10,50320.658949
