#{"t_start": 1746954317.2411087, "env_id": "None"}
r,l,t
0.0,10,28040.821993
0.0,10,28041.297683
0.0,10,28041.804748
0.0,10,28042.250848
0.0,10,28042.583696
0.0,10,28042.929363
0.0,10,28043.34608
0.0,10,28043.715465
0.0,10,28044.051651
0.0,10,28044.483351
0.0,10,28044.845249
0.0,10,28045.195508
0.0,10,28045.683051
0.0,10,28046.025782
0.0,10,28046.347077
0.0,10,28046.82719
0.0,10,28047.370758
0.0,10,28047.817411
0.0,10,28048.118862
0.0,10,28048.428745
0.0,10,28048.833112
0.0,10,28049.169154
0.0,10,28049.573689
0.0,10,28049.984361
0.0,10,28050.2868
0.0,10,28050.937006
0.0,10,28051.230113
0.0,10,28051.550978
0.0,10,28051.966149
0.0,10,28052.331371
0.0,10,28052.696925
0.0,10,28053.204713
0.0,10,28053.488468
0.0,10,28053.856526
0.0,10,28054.586048
0.0,10,28054.943844
0.0,10,28055.372596
0.0,10,28055.804167
0.0,10,28056.128877
0.0,10,28056.600479
0.0,10,28056.943306
0.0,10,28057.260088
0.0,10,28057.726944
0.0,10,28058.197318
0.0,10,28058.65172
0.0,10,28058.967688
0.0,10,28059.340712
0.0,10,28059.774181
0.0,10,28060.118195
0.0,10,28060.403013
0.0,10,28060.808557
0.0,10,28061.131188
0.0,10,28061.434106
0.0,10,28061.861453
0.0,10,28062.21911
0.0,10,28062.510635
0.0,10,28062.931586
0.0,10,28063.301374
0.0,10,28063.656424
0.0,10,28064.042182
0.0,10,28064.415112
0.0,10,28064.765422
0.0,10,28065.230354
0.0,10,28065.726991
0.0,10,28066.184518
0.0,10,28066.498571
0.0,10,28066.833418
0.0,10,28067.402878
0.0,10,28067.707921
0.0,10,28068.025482
0.0,10,28068.457051
0.0,10,28068.753267
0.0,10,28069.075602
0.0,10,28069.501925
0.0,10,28069.81608
0.0,10,28070.209862
0.0,10,28070.616651
0.0,10,28070.952231
0.0,10,28071.456154
0.0,10,28071.923594
0.0,10,28072.256401
0.0,10,28072.562463
0.0,10,28073.103315
0.0,10,28073.479528
0.0,10,28073.886015
0.0,10,28074.206096
0.0,10,28074.542808
0.0,10,28074.97356
0.0,10,28075.315501
0.0,10,28075.627105
0.0,10,28076.107516
0.0,10,28076.480834
0.0,10,28076.80161
0.0,10,28077.300998
0.0,10,28077.650469
0.0,10,28077.960812
0.0,10,28078.418656
0.0,10,28078.742704
0.0,10,28079.07942
0.0,10,28079.552344
0.0,10,28079.915583
0.0,10,28080.327192
0.0,10,28080.668727
0.0,10,28080.978568
0.0,10,28081.345255
0.0,10,28081.868878
0.0,10,28082.163896
0.0,10,28082.565158
0.0,10,28082.88795
0.0,10,28083.227338
0.0,10,28083.66922
0.0,10,28083.976751
0.0,10,28084.275358
0.0,10,28084.704626
0.0,10,28085.038556
0.0,10,28085.368433
0.0,10,28085.962751
0.0,10,28086.285706
0.0,10,28086.615146
0.0,10,28087.173731
0.0,10,28087.542677
0.0,10,28088.05059
0.0,10,28088.354085
0.0,10,28088.818696
0.0,10,28089.272885
0.0,10,28089.599642
0.0,10,28089.953413
0.0,10,28090.366668
0.0,10,28090.688463
0.0,10,28091.207317
0.0,10,28091.513731
0.0,10,28091.835085
0.0,10,28092.183607
0.0,10,28092.813599
0.0,10,28093.168953
0.0,10,28093.585847
0.0,10,28094.143015
0.0,10,28094.538245
0.0,10,28094.84944
0.0,10,28095.220726
0.0,10,28095.784205
0.0,10,28096.119028
0.0,10,28096.415592
0.0,10,28096.855838
0.0,10,28097.20113
0.0,10,28097.50795
0.0,10,28097.941368
0.0,10,28098.29615
0.0,10,28098.590997
0.0,10,28098.98523
0.0,10,28099.381714
0.0,10,28099.770873
0.0,10,28100.204384
0.0,10,28100.515382
0.0,10,28100.818494
0.0,10,28101.299747
0.0,10,28101.776198
0.0,10,28102.300818
0.0,10,28102.876009
0.0,10,28103.327272
0.0,10,28103.654609
0.0,10,28104.027739
0.0,10,28104.499108
0.0,10,28104.895346
0.0,10,28105.275323
0.0,10,28105.745608
0.0,10,28106.107207
0.0,10,28106.677394
0.0,10,28107.191644
0.0,10,28107.661407
0.0,10,28108.085758
0.0,10,28108.49676
0.0,10,28108.943025
0.0,10,28109.498589
0.0,10,28109.914659
0.0,10,28110.271619
0.0,10,28110.599411
0.0,10,28111.12731
0.0,10,28111.530277
0.0,10,28111.978269
0.0,10,28112.38337
0.0,10,28112.879047
0.0,10,28113.346229
0.0,10,28113.668126
0.0,10,28114.228767
0.0,10,28114.580742
0.0,10,28114.87273
0.0,10,28115.261216
0.0,10,28115.654236
0.0,10,28115.976623
0.0,10,28116.361814
0.0,10,28116.705312
0.0,10,28117.160414
0.0,10,28117.762694
0.0,10,28118.059279
0.0,10,28118.459632
0.0,10,28118.985321
0.0,10,28119.293292
0.0,10,28119.743402
0.0,10,28120.092305
0.0,10,28120.425374
0.0,10,28121.015927
0.0,10,28121.31264
0.0,10,28121.752167
0.0,10,28122.113737
0.0,10,28122.662194
0.0,10,28123.102265
0.0,10,28123.495579
0.0,10,28124.014726
0.0,10,28124.342024
0.0,10,28124.709624
0.0,10,28125.171105
0.0,10,28125.510054
0.0,10,28125.875568
0.0,10,28126.370478
0.0,10,28126.69412
0.0,10,28127.010537
0.0,10,28127.425093
0.0,10,28127.751301
0.0,10,28128.120675
0.0,10,28128.635498
0.0,10,28128.933896
0.0,10,28129.367767
0.0,10,28129.721305
0.0,10,28130.146516
0.0,10,28130.575534
0.0,10,28131.073246
0.0,10,28131.607609
0.0,10,28132.007172
0.0,10,28132.337315
0.0,10,28132.787328
0.0,10,28133.20486
0.0,10,28133.574677
0.0,10,28134.067518
0.0,10,28134.470393
0.0,10,28134.884727
0.0,10,28135.281323
0.0,10,28135.616755
0.0,10,28135.750012
0.0,10,28135.802493
0.0,10,28135.899354
0.0,10,28135.96891
0.0,10,28136.032486
0.0,10,28136.355172
0.0,10,28136.664903
0.0,10,28137.118815
0.0,10,28137.498257
0.0,10,28137.902216
0.0,10,28138.358139
0.0,10,28138.666022
0.0,10,28139.27984
0.0,10,28139.6124
0.0,10,28139.962941
0.0,10,28140.449385
0.0,10,28140.927217
0.0,10,28141.251417
0.0,10,28141.637751
0.0,10,28142.00396
0.0,10,28142.45608
0.0,10,28142.79399
0.0,10,28143.110794
0.0,10,28143.536328
0.0,10,28143.880946
0.0,10,28144.300897
0.0,10,28144.704573
0.0,10,28145.033469
0.0,10,28145.331324
0.0,10,28145.823409
0.0,10,28146.243175
0.0,10,28146.559376
0.0,10,28146.949598
0.0,10,28147.455692
0.0,10,28147.921288
0.0,10,28148.389361
0.0,10,28148.708056
0.0,10,28149.114586
0.0,10,28149.435023
0.0,10,28149.789391
0.0,10,28150.210052
0.0,10,28150.543148
0.0,10,28150.86089
0.0,10,28151.389265
0.0,10,28151.774891
0.0,10,28152.124131
0.0,10,28152.527699
0.0,10,28152.87943
0.0,10,28153.401555
0.0,10,28153.697502
0.0,10,28154.097912
0.0,10,28154.49068
0.0,10,28154.821046
0.0,10,28155.299793
0.0,10,28155.727469
0.0,10,28156.088883
0.0,10,28156.428472
0.0,10,28156.940614
0.0,10,28157.295381
0.0,10,28157.609321
0.0,10,28158.085039
0.0,10,28158.465546
0.0,10,28158.983179
0.0,10,28159.308914
0.0,10,28159.61117
0.0,10,28160.145003
0.0,10,28160.562847
0.0,10,28160.925661
0.0,10,28161.363806
0.0,10,28161.892709
0.0,10,28162.387555
0.0,10,28162.689839
0.0,10,28163.238039
0.0,10,28163.567357
0.0,10,28164.56941
0.0,10,28165.715973
0.0,10,28166.03866
0.0,10,28166.585871
0.0,10,28166.879708
0.0,10,28167.289729
0.0,10,28167.802295
0.0,10,28168.295862
0.0,10,28168.863376
0.0,10,28169.437562
0.0,10,28169.929063
0.0,10,28170.322484
0.0,10,28170.655797
0.0,10,28171.093477
0.0,10,28171.431778
0.0,10,28171.821994
0.0,10,28172.255552
0.0,10,28172.642606
0.0,10,28173.052253
0.0,10,28173.40317
0.0,10,28173.739957
0.0,10,28174.226782
0.0,10,28174.560609
0.0,10,28174.879422
0.0,10,28175.310675
0.0,10,28175.695984
0.0,10,28176.163999
0.0,10,28176.555096
0.0,10,28176.8633
0.0,10,28177.164599
0.0,10,28177.650966
0.0,10,28178.004724
0.0,10,28178.332482
0.0,10,28178.760603
0.0,10,28179.067033
0.0,10,28179.388016
0.0,10,28179.814315
0.0,10,28180.181842
0.0,10,28180.534547
0.0,10,28180.954268
0.0,10,28181.250193
0.0,10,28181.952839
0.0,10,28182.257212
0.0,10,28182.561071
0.0,10,28183.093704
0.0,10,28183.432408
0.0,10,28183.811486
0.0,10,28184.281985
0.0,10,28184.718141
0.0,10,28185.156005
0.0,10,28185.456036
0.0,10,28185.792283
0.0,10,28186.28938
0.0,10,28186.634425
0.0,10,28187.521749
0.0,10,28187.967967
0.0,10,28188.432807
0.0,10,28188.764087
0.0,10,28189.126347
0.0,10,28189.550993
0.0,10,28189.8924
0.0,10,28190.26071
0.0,10,28190.706673
0.0,10,28191.095186
0.0,10,28191.395858
0.0,10,28191.779449
0.0,10,28192.132162
0.0,10,28192.457479
0.0,10,28192.905521
0.0,10,28193.243034
0.0,10,28193.534482
0.0,10,28193.90443
0.0,10,28194.248083
0.0,10,28194.690103
0.0,10,28195.210992
